INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.13.9 (main, Nov 10 2011, 15:00:00) [GCC 15.2.0]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.6 with 4.2.4 gtk3 (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "/home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB/keyboard-layout-FULL.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 3.5, "y": 0.25, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": false, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Col22', 'Row11'}): ['SW26', 'SW5'], frozenset({'Row22', 'Col22'}): ['SW27', 'SW6'], frozenset({'Col33', 'Row33'}): ['SW32', 'SW11'], frozenset({'Row44', 'Col33'}): ['SW33', 'SW12'], frozenset({'Col55', 'Row22'}): ['SW38', 'SW17'], frozenset({'Col55', 'Row33'}): ['SW39', 'SW18'], frozenset({'Col11', 'Row11'}): ['SW22', 'SW1'], frozenset({'Row22', 'Col11'}): ['SW23', 'SW2'], frozenset({'Col11', 'Row33'}): ['SW24', 'SW3'], frozenset({'Row44', 'Col11'}): ['SW25', 'SW4'], frozenset({'Col33', 'Row11'}): ['SW30', 'SW9'], frozenset({'Row22', 'Col33'}): ['SW31', 'SW10'], frozenset({'Col44', 'Row11'}): ['SW34', 'SW13'], frozenset({'Row22', 'Col44'}): ['SW35', 'SW14'], frozenset({'Col44', 'Row33'}): ['SW36', 'SW15'], frozenset({'Col55', 'Row11'}): ['SW37', 'SW16'], frozenset({'Col66', 'Row11'}): ['SW40', 'SW19'], frozenset({'Col66', 'Row22'}): ['SW41', 'SW20'], frozenset({'Col66', 'Row33'}): ['SW42', 'SW21'], frozenset({'Row33', 'Col22'}): ['SW28', 'SW7'], frozenset({'Row44', 'Col22'}): ['SW29', 'SW8']})
DEBUG: key_placer.py:145: Diodes by switch: {'SW29': ['D29'], 'SW26': ['D26'], 'SW36': ['D36'], 'SW31': ['D31'], 'SW25': ['D25'], 'SW23': ['D23'], 'SW35': ['D35'], 'SW30': ['D30'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW41': ['D41'], 'SW27': ['D27'], 'SW28': ['D28'], 'SW40': ['D40'], 'SW37': ['D37'], 'SW24': ['D24'], 'SW22': ['D22'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW34': ['D34'], 'SW42': ['D42'], 'SW15': ['D15'], 'SW8': ['D8'], 'SW10': ['D10'], 'SW13': ['D13'], 'SW16': ['D16'], 'SW3': ['D3'], 'SW19': ['D19'], 'SW5': ['D5'], 'SW20': ['D20'], 'SW6': ['D6'], 'SW9': ['D9'], 'SW1': ['D1'], 'SW14': ['D14'], 'SW4': ['D4'], 'SW21': ['D21'], 'SW7': ['D7'], 'SW2': ['D2'], 'SW17': ['D17'], 'SW18': ['D18'], 'SW11': ['D11'], 'SW12': ['D12']}
INFO: kle_serial.py:931: User layout: [[{'y': 1, 'x': 3.5}, 'E', {'x': 10.5}, 'I'], [{'y': -0.875, 'x': 2.5}, 'W', {'x': 1}, 'R', {'x': 8.5}, 'U', {'x': 1}, 'O'], [{'y': -0.875, 'x': 5.5}, 'T', {'x': 6.5}, 'Y'], [{'y': -0.875, 'x': 1.5}, 'Q', {'x': 14.5}, 'P'], [{'y': -0.9950000000000001, 'x': 0.5}, '\ntab', {'x': 16.5}, '\nbacksp'], [{'y': -0.3799999999999999, 'x': 3.5}, 'D', {'x': 10.5}, 'K'], [{'y': -0.875, 'x': 2.5}, 'S', {'x': 1}, 'F', {'x': 8.5}, 'J', {'x': 1}, 'L'], [{'y': -0.875, 'x': 5.5}, 'G', {'x': 6.5}, 'H'], [{'y': -0.875, 'x': 1.5}, 'A', {'x': 14.5}, ':\n;'], [{'y': -0.9950000000000001, 'x': 0.5}, '\ncaps', {'x': 16.5}, '\nenter'], [{'y': -0.3799999999999999, 'x': 3.5}, 'C', {'x': 10.5}, '<\n,'], [{'y': -0.875, 'x': 2.5}, 'X', {'x': 1}, 'V', {'x': 8.5}, 'M', {'x': 1}, '>\n.'], [{'y': -0.875, 'x': 5.5}, 'B', {'x': 6.5}, 'N'], [{'y': -0.875, 'x': 1.5}, 'Z', {'x': 14.5}, '?\n/'], [{'y': -0.9950000000000001, 'x': 0.5}, '\nalt', {'x': 16.5}, '\nalt'], [{'rx': 6.5, 'ry': 4.25, 'x': -2.8, 'a': 7}, ''], [{'rx': 13, 'x': 1.8000000000000007}, ''], [{'r': 15, 'rx': 6.5, 'y': 0.34999999999999964, 'x': -1.4000000000000004}, ''], [{'r': 30, 'y': -2.0999999999999996, 'h': 2}, ''], [{'r': -30, 'rx': 13, 'y': -1, 'x': -1, 'h': 2}, ''], [{'r': -15, 'y': 0.34999999999999964, 'x': 0.40000000000000036}, '']]
DEBUG: key_placer.py:724: Layout offset: (38100000, 28575000)
DEBUG: board_modifier.py:107: Getting SW12 footprint position: (390525000, 64389000)
DEBUG: board_modifier.py:94: Setting D12 footprint position: (394025000, 64639000)
DEBUG: board_modifier.py:107: Getting SW13 footprint position: (114300000, 76200000)
DEBUG: board_modifier.py:94: Setting D13 footprint position: (117800000, 76450000)
DEBUG: board_modifier.py:107: Getting SW14 footprint position: (333375000, 76200000)
DEBUG: board_modifier.py:94: Setting D14 footprint position: (336875000, 76450000)
DEBUG: board_modifier.py:107: Getting SW15 footprint position: (95250000, 78581250)
DEBUG: board_modifier.py:94: Setting D15 footprint position: (98750000, 78831250)
DEBUG: board_modifier.py:107: Getting SW16 footprint position: (133350000, 78581250)
DEBUG: board_modifier.py:94: Setting D16 footprint position: (136850000, 78831250)
DEBUG: board_modifier.py:107: Getting SW17 footprint position: (314325000, 78581250)
DEBUG: board_modifier.py:94: Setting D17 footprint position: (317825000, 78831250)
DEBUG: board_modifier.py:107: Getting SW18 footprint position: (352425000, 78581250)
DEBUG: board_modifier.py:94: Setting D18 footprint position: (355925000, 78831250)
DEBUG: board_modifier.py:107: Getting SW19 footprint position: (152400000, 80962500)
DEBUG: board_modifier.py:94: Setting D19 footprint position: (155900000, 81212500)
DEBUG: board_modifier.py:107: Getting SW20 footprint position: (295275000, 80962500)
DEBUG: board_modifier.py:94: Setting D20 footprint position: (298775000, 81212500)
DEBUG: board_modifier.py:107: Getting SW21 footprint position: (76200000, 83343750)
DEBUG: board_modifier.py:94: Setting D21 footprint position: (79700000, 83593750)
DEBUG: board_modifier.py:107: Getting SW22 footprint position: (371475000, 83343750)
DEBUG: board_modifier.py:94: Setting D22 footprint position: (374975000, 83593750)
DEBUG: board_modifier.py:107: Getting SW23 footprint position: (57150000, 83439000)
DEBUG: board_modifier.py:94: Setting D23 footprint position: (60650000, 83689000)
DEBUG: board_modifier.py:107: Getting SW24 footprint position: (390525000, 83439000)
DEBUG: board_modifier.py:94: Setting D24 footprint position: (394025000, 83689000)
DEBUG: board_modifier.py:107: Getting SW25 footprint position: (114300000, 95250000)
DEBUG: board_modifier.py:94: Setting D25 footprint position: (117800000, 95500000)
DEBUG: board_modifier.py:107: Getting SW26 footprint position: (333375000, 95250000)
DEBUG: board_modifier.py:94: Setting D26 footprint position: (336875000, 95500000)
DEBUG: board_modifier.py:107: Getting SW27 footprint position: (95250000, 97631250)
DEBUG: board_modifier.py:94: Setting D27 footprint position: (98750000, 97881250)
DEBUG: board_modifier.py:107: Getting SW28 footprint position: (133350000, 97631250)
DEBUG: board_modifier.py:94: Setting D28 footprint position: (136850000, 97881250)
DEBUG: board_modifier.py:107: Getting SW29 footprint position: (314325000, 97631250)
DEBUG: board_modifier.py:94: Setting D29 footprint position: (317825000, 97881250)
DEBUG: board_modifier.py:107: Getting SW30 footprint position: (352425000, 97631250)
DEBUG: board_modifier.py:94: Setting D30 footprint position: (355925000, 97881250)
DEBUG: board_modifier.py:107: Getting SW31 footprint position: (152400000, 100012500)
DEBUG: board_modifier.py:94: Setting D31 footprint position: (155900000, 100262500)
DEBUG: board_modifier.py:107: Getting SW32 footprint position: (295275000, 100012500)
DEBUG: board_modifier.py:94: Setting D32 footprint position: (298775000, 100262500)
DEBUG: board_modifier.py:107: Getting SW33 footprint position: (76200000, 102393750)
DEBUG: board_modifier.py:94: Setting D33 footprint position: (79700000, 102643750)
DEBUG: board_modifier.py:107: Getting SW34 footprint position: (371475000, 102393750)
DEBUG: board_modifier.py:94: Setting D34 footprint position: (374975000, 102643750)
DEBUG: board_modifier.py:107: Getting SW35 footprint position: (57150000, 102489000)
DEBUG: board_modifier.py:94: Setting D35 footprint position: (60650000, 102739000)
DEBUG: board_modifier.py:107: Getting SW36 footprint position: (390525000, 102489000)
DEBUG: board_modifier.py:94: Setting D36 footprint position: (394025000, 102739000)
DEBUG: board_modifier.py:107: Getting SW37 footprint position: (118110000, 119062500)
DEBUG: board_modifier.py:94: Setting D37 footprint position: (121610000, 119312500)
DEBUG: board_modifier.py:107: Getting SW38 footprint position: (329565000, 119062500)
DEBUG: board_modifier.py:94: Setting D38 footprint position: (333065000, 119312500)
DEBUG: board_modifier.py:107: Getting SW39 footprint position: (141173274, 120740801)
DEBUG: board_modifier.py:94: Setting D39 footprint position: (144489309, 121888149)
DEBUG: board_modifier.py:107: Getting D39 footprint position: (144489309, 121888149)
DEBUG: board_modifier.py:107: Getting SW40 footprint position: (167792642, 118424446)
DEBUG: board_modifier.py:94: Setting D40 footprint position: (170698730, 120390952)
DEBUG: board_modifier.py:107: Getting D40 footprint position: (170698730, 120390952)
DEBUG: board_modifier.py:107: Getting SW41 footprint position: (277501108, 114300000)
DEBUG: board_modifier.py:94: Setting D41 footprint position: (280657196, 112766507)
DEBUG: board_modifier.py:107: Getting D41 footprint position: (280657196, 112766507)
DEBUG: board_modifier.py:107: Getting SW42 footprint position: (306501726, 120740801)
DEBUG: board_modifier.py:94: Setting D42 footprint position: (309947171, 120076416)
DEBUG: board_modifier.py:107: Getting D42 footprint position: (309947171, 120076416)
DEBUG: key_placer.py:854: Placing additional elements for SW26
DEBUG: board_modifier.py:107: Getting SW26 footprint position: (333375000, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST26 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW27
DEBUG: board_modifier.py:107: Getting SW27 footprint position: (95250000, 97631250)
DEBUG: board_modifier.py:84: Searching for optional ST27 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW32
DEBUG: board_modifier.py:107: Getting SW32 footprint position: (295275000, 100012500)
DEBUG: board_modifier.py:84: Searching for optional ST32 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW33
DEBUG: board_modifier.py:107: Getting SW33 footprint position: (76200000, 102393750)
DEBUG: board_modifier.py:84: Searching for optional ST33 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW38
DEBUG: board_modifier.py:107: Getting SW38 footprint position: (329565000, 119062500)
DEBUG: board_modifier.py:84: Searching for optional ST38 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW39
DEBUG: board_modifier.py:107: Getting SW39 footprint position: (141173274, 120740801)
DEBUG: board_modifier.py:84: Searching for optional ST39 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW22
DEBUG: board_modifier.py:107: Getting SW22 footprint position: (371475000, 83343750)
DEBUG: board_modifier.py:84: Searching for optional ST22 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW23
DEBUG: board_modifier.py:107: Getting SW23 footprint position: (57150000, 83439000)
DEBUG: board_modifier.py:84: Searching for optional ST23 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW24
DEBUG: board_modifier.py:107: Getting SW24 footprint position: (390525000, 83439000)
DEBUG: board_modifier.py:84: Searching for optional ST24 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW25
DEBUG: board_modifier.py:107: Getting SW25 footprint position: (114300000, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST25 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW30
DEBUG: board_modifier.py:107: Getting SW30 footprint position: (352425000, 97631250)
DEBUG: board_modifier.py:84: Searching for optional ST30 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW31
DEBUG: board_modifier.py:107: Getting SW31 footprint position: (152400000, 100012500)
DEBUG: board_modifier.py:84: Searching for optional ST31 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW34
DEBUG: board_modifier.py:107: Getting SW34 footprint position: (371475000, 102393750)
DEBUG: board_modifier.py:84: Searching for optional ST34 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW35
DEBUG: board_modifier.py:107: Getting SW35 footprint position: (57150000, 102489000)
DEBUG: board_modifier.py:84: Searching for optional ST35 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW36
DEBUG: board_modifier.py:107: Getting SW36 footprint position: (390525000, 102489000)
DEBUG: board_modifier.py:84: Searching for optional ST36 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW37
DEBUG: board_modifier.py:107: Getting SW37 footprint position: (118110000, 119062500)
DEBUG: board_modifier.py:84: Searching for optional ST37 footprint in /home/guy/Desktop/KiCad/Guy-s-split-keyboard/PCB V2/Guys-split-keyboard/Guys-split-keyboardV2.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
